id,id_day,date,sentence_id,.fitted,high_note
205,1,2022-06-17,73,1.8057907016028036,TRUE
206,2,2022-06-17,57,-0.36114192629817643,FALSE
207,1,2022-06-19,33,2.7885301639135083,TRUE
208,2,2022-06-19,48,1.2189586184810888,TRUE
209,1,2022-06-20,55,1.1617759017305196,TRUE
210,2,2022-06-20,98,0.9673262928621226,TRUE
211,3,2022-06-20,94,3.020191214594139,TRUE
212,1,2022-06-21,74,2.762804038771663,TRUE
213,2,2022-06-21,22,2.757178713017388,TRUE
214,3,2022-06-21,57,2.35670320067888,TRUE
215,1,2022-06-22,24,-0.08369266237471905,FALSE
216,2,2022-06-22,92,2.961060163379366,TRUE
217,1,2022-06-23,74,2.2127593386611477,TRUE
218,2,2022-06-23,155,2.2999278710782862,TRUE
219,3,2022-06-23,120,2.362979835636688,TRUE
220,1,2022-06-24,140,0.8006001318181161,TRUE
221,2,2022-06-24,20,0.8521458859930867,TRUE
222,3,2022-06-24,74,0.9002442831337852,TRUE
223,1,2022-06-25,21,2.8360301817159583,TRUE
224,2,2022-06-25,39,1.3013314224788795,TRUE
225,1,2022-06-26,65,1.5031155445176623,TRUE
226,1,2022-06-27,53,2.5724377004451298,TRUE
227,1,2022-06-28,122,2.092878463911488,TRUE
228,1,2022-06-29,93,0.035642258064818924,TRUE
229,2,2022-06-29,31,3.689607668393667,TRUE
230,3,2022-06-29,139,0.2597032065413717,TRUE
231,4,2022-06-29,47,0.7834300483619039,TRUE
232,1,2022-06-30,40,2.207845257646355,TRUE
233,1,2022-07-01,71,1.7577713954495238,TRUE
234,2,2022-07-01,71,5.612645524891803,TRUE
235,3,2022-07-01,42,5.105968165058222,TRUE
236,1,2022-07-02,40,3.0393990809563323,TRUE
237,1,2022-07-03,58,2.3056816504261453,TRUE
238,1,2022-07-04,65,2.5619219014432355,TRUE
239,2,2022-07-04,103,2.1329295253288842,TRUE
240,3,2022-07-04,52,1.2578604786767948,TRUE
241,1,2022-07-05,111,-1.0083758519279062,FALSE
242,2,2022-07-05,40,0.35850941757821436,TRUE
243,1,2022-07-06,44,1.532129974916425,TRUE
244,1,2022-07-07,37,2.130688076593211,TRUE
245,1,2022-07-08,84,1.8549514638521938,TRUE
246,1,2022-07-09,31,1.0615654448824399,TRUE
247,2,2022-07-09,27,2.2568593302012294,TRUE
248,1,2022-07-10,37,1.4108087872378838,TRUE
249,1,2022-07-11,47,2.7733424111947644,TRUE
250,1,2022-07-12,55,2.119559473985342,TRUE
251,1,2022-07-13,71,2.577244139664046,TRUE
252,2,2022-07-13,42,1.7615186815620065,TRUE
253,1,2022-07-14,98,2.1960056964499164,TRUE
254,2,2022-07-14,55,-0.17211535819445986,FALSE
255,1,2022-07-15,45,2.753447478350305,TRUE
256,1,2022-07-16,49,0.310627268163051,TRUE
257,1,2022-07-17,66,2.1641689030062246,TRUE
258,1,2022-07-18,35,3.0233495501548053,TRUE
259,1,2022-07-19,53,2.7013028201766347,TRUE
260,1,2022-07-20,43,4.08681580166001,TRUE
261,1,2022-07-21,41,2.3490256379322543,TRUE
262,1,2022-07-22,49,1.8884199714570418,TRUE
263,1,2022-07-23,54,2.4344835145847123,TRUE
264,2,2022-07-23,53,0.66397852621674,TRUE
265,1,2022-07-24,33,1.4644541003664673,TRUE
266,1,2022-07-25,31,1.5939026025048435,TRUE
267,1,2022-07-26,58,4.830840374083191,TRUE
268,2,2022-07-26,44,0.8561416262930439,TRUE
269,1,2022-07-27,35,1.308321078681265,TRUE
270,1,2022-07-28,84,1.0877881437759496,TRUE
271,2,2022-07-28,86,2.6248167449258584,TRUE
272,3,2022-07-28,38,1.2846826879072306,TRUE
273,1,2022-07-29,52,-1.0155862556516642,FALSE
274,1,2022-07-30,42,1.7355190152997184,TRUE
275,1,2022-07-31,38,2.250390300374022,TRUE
276,1,2022-08-01,39,2.775459268104189,TRUE
277,1,2022-08-02,45,1.239650920344664,TRUE
278,1,2022-08-03,95,1.0605575269805243,TRUE
279,2,2022-08-03,47,2.2182703340970455,TRUE
280,1,2022-08-04,49,0.7641710049106906,TRUE
281,1,2022-08-05,47,4.140086542481969,TRUE
282,1,2022-08-06,54,1.465816678957398,TRUE
283,1,2022-08-07,36,3.024306873817993,TRUE
284,1,2022-08-08,50,2.3961041206728315,TRUE
285,1,2022-08-09,48,2.954252476021897,TRUE
286,1,2022-08-10,51,0.5663890913532421,TRUE
287,1,2022-08-11,106,1.58523267542854,TRUE
288,2,2022-08-11,52,2.3754750520969496,TRUE
289,1,2022-08-12,45,1.2382466648590023,TRUE
290,1,2022-08-13,40,2.6099563017285194,TRUE
291,1,2022-08-14,30,2.866902048466398,TRUE
292,1,2022-08-15,59,1.2082480763770977,TRUE
293,1,2022-08-16,49,1.373546931280231,TRUE
294,1,2022-08-17,99,2.7653893014018514,TRUE
295,2,2022-08-17,29,3.4501868488607865,TRUE
296,1,2022-08-18,56,3.1466598755789366,TRUE
297,1,2022-08-19,39,4.171134264256471,TRUE
298,1,2022-08-20,42,1.8176976910282359,TRUE
299,1,2022-08-22,43,1.2870461494768675,TRUE
300,2,2022-08-22,49,1.6721824789460105,TRUE
301,1,2022-08-23,120,2.0559328770879284,TRUE
302,2,2022-08-23,82,0.8034182923138071,TRUE
303,1,2022-08-24,140,0.9085253263258926,TRUE
304,2,2022-08-24,86,3.63594739801091,TRUE
305,3,2022-08-24,24,2.6375830012327612,TRUE
306,1,2022-08-25,55,1.529472271391665,TRUE
307,1,2022-08-26,44,4.02212352999356,TRUE
308,1,2022-08-27,47,3.7036963542784176,TRUE
309,1,2022-08-28,40,1.8151646069330183,TRUE
310,1,2022-08-29,107,1.429467577160341,TRUE
311,2,2022-08-29,90,2.8910916772660946,TRUE
312,3,2022-08-29,86,2.7042388964858923,TRUE
313,4,2022-08-29,46,2.8269245280749287,TRUE
314,1,2022-08-30,52,2.789732155959049,TRUE
315,1,2022-08-31,117,1.715160722095004,TRUE
316,2,2022-08-31,39,2.6080489234963955,TRUE
317,1,2022-09-01,40,2.251020609301358,TRUE
318,2,2022-09-01,96,1.781667855503953,TRUE
319,3,2022-09-01,27,-0.8238827800551705,FALSE
320,4,2022-09-01,78,1.5144092576368535,TRUE
321,1,2022-09-02,123,1.675777814410776,TRUE
322,2,2022-09-02,42,0.513087079385822,TRUE
323,1,2022-09-03,37,3.147943224308629,TRUE
324,1,2022-09-04,56,-0.7657018351437831,FALSE
325,1,2022-09-05,49,1.6262857661166343,TRUE
326,1,2022-09-06,87,2.3170564977680144,TRUE
327,2,2022-09-06,78,4.227449442908236,TRUE
328,1,2022-09-07,84,3.119088858030706,TRUE
329,1,2022-09-08,50,1.9717499800098577,TRUE
330,1,2022-09-09,58,2.0976555168865616,TRUE
331,1,2022-09-10,56,2.594401517928796,TRUE
332,2,2022-09-10,128,1.9055099150923234,TRUE
333,1,2022-09-11,150,0.14245893433386797,TRUE
334,1,2022-09-12,71,0.6939766094766012,TRUE
335,1,2022-09-13,43,2.8918644010503027,TRUE
336,1,2022-09-15,67,1.6728702716747834,TRUE
337,2,2022-09-15,66,0.40429201832452566,TRUE
338,1,2022-09-16,48,3.36833994194676,TRUE
339,1,2022-09-17,50,1.2270823632364027,TRUE
340,1,2022-09-18,29,3.275306408019692,TRUE
341,1,2022-09-19,44,2.7121535818165863,TRUE
342,1,2022-09-21,61,1.7066952911116076,TRUE
343,2,2022-09-21,56,3.2954092589426036,TRUE
344,1,2022-09-22,243,0.7974255167109608,TRUE
345,2,2022-09-22,85,3.431144244997835,TRUE
346,1,2022-09-23,87,4.0712910242174924,TRUE
347,2,2022-09-23,39,3.347655069897913,TRUE
348,3,2022-09-23,104,0.9389803136239906,TRUE
349,1,2022-09-24,57,1.7690198880565644,TRUE
350,1,2022-09-25,68,1.5836919858378615,TRUE
351,1,2022-09-26,48,5.179116415214449,TRUE
352,1,2022-09-27,60,2.9426500789893297,TRUE
353,2,2022-09-27,46,3.351017316134375,TRUE
354,1,2022-09-28,136,2.090363290132064,TRUE
355,2,2022-09-28,68,-0.42542288144983575,FALSE
356,3,2022-09-28,49,4.467656893390401,TRUE
357,1,2022-09-29,89,1.141472473380575,TRUE
358,2,2022-09-29,59,-1.1335924711587901,FALSE
359,1,2022-09-30,72,1.5988184418130245,TRUE
