docname,pre,keyword,post,id,date,id_day
text679,the 59th separate motorized infantry brigade named after yakiv handziuk and the 79th separate airborne assault troops brigade - i,thank you,"all for your firmness in positions , for your strength in battles , for the inspiration to win that you",679,2023-05-11,1
text679,"equipment on the battlefield . each of your accurate strikes , our heroes , means saved lives of ukrainians .",thank you,"! , this week , the units of our national guard also deserve to be recognized . in particular ,",679,2023-05-11,1
text679,"the defense and security forces of ukraine , are defending our country in the donetsk and luhansk regions . i",thank you,", national guardsmen , for your resilience and for your ability to push the former "" second army of the",679,2023-05-11,1
text679,". , glory to all our warriors who are now in combat ! glory to our beautiful people ! ,",thank you,"to everyone in the world who helps us , ukrainians ! , glory to ukraine !",679,2023-05-11,1
text680,"more opportunities to defeat the aggressor and restore peace . , i spoke today with british prime minister sunak .",thank you,", rishi , for your continued support and the steps which make it clear to the world that the uk",680,2023-05-12,1
text681,". , by the way , italy today absolutely clearly supported all points of the ukrainian peace formula . i",thank you,"for that . , today , there is also a joint declaration with italy . all the important things :",681,2023-05-13,1
text681,"of good so that good remains in europe ! , viva italia ! , glory to our soldiers ! ,",thank you,"to our air force and all air defense fighters of other types of army units ! , glory to ukraine",681,2023-05-13,1
text682,",",thank you,"so much . , a great honor to be here . , madam mayor , mr . linden , ,",682,2023-05-14,1
text682,"mr . linden , , dear olaf , dear ursula , mateusz , roberta ! , dear colleagues ! ,",thank you,"very much for your kind words about ukraine and our heroes , and our soldiers , and our children .",682,2023-05-14,1
text682,"very much for your kind words about ukraine and our heroes , and our soldiers , and our children .",thank you,"very much ! they are real heroes ! thank you for europe , which is now finally able to fulfill",682,2023-05-14,1
text682,"heroes , and our soldiers , and our children . thank you very much ! they are real heroes !",thank you,"for europe , which is now finally able to fulfill the dream that was laid as the basis of european",682,2023-05-14,1
text682,of european unity . we see it thanks to ukraine and thanks to each and every one of you .,thank you,". , , your solidarity and leadership , dear colleagues , in particular your solidarity and leadership , ursula ,",682,2023-05-14,1
text682,the european union . you know that europe is not complete without ukraine in the european union . and i,thank you,", olaf , i thank every leader in europe who supports the completeness of the european project . , there",682,2023-05-14,1
text682,"whole of europe . , mateusz ! i am very grateful for the great support from poland to ukraine .",thank you,"very much ! and it is very important for us to maintain this unity . , any seeds of misunderstanding",682,2023-05-14,1
text683,"for our soldiers in countering russian terror , and now is not the time to talk about the details .",thank you,"for additional equipment , for additional armored vehicles . i thank you for your help in consolidating our partners .",683,2023-05-15,1
text683,"the time to talk about the details . thank you for additional equipment , for additional armored vehicles . i",thank you,"for your help in consolidating our partners . , i am grateful to the uk for agreeing to train our",683,2023-05-15,1
text684,", fellow ukrainians ! , first of all , i want to thank all the defenders of our skies .",thank you,", heroes ! , eighteen of the eighteen missiles were shot down . that's why we are constantly working on",684,2023-05-16,1
text684,", and today it was supported by dutch prime minister mark rutte . a good start for the coalition !",thank you,"all ! , however , it is important to say one more thing . , we also have to remember",684,2023-05-16,1
text684,"brigade . . . your courage , your determination and your success in destroying the enemy is extremely important !",thank you,"! , tavria direction . . . "" seventy-ninth "" - the glorious 79th separate air assault brigade , artillerymen",684,2023-05-16,1
text684,"74th separate reconnaissance battalion , 116th separate territorial defense brigade , 128th separate mountain assault zakarpattia brigade . . .",thank you,"! your steadfastness and precision are exemplary . , i took part online in the council of europe summit in",684,2023-05-16,1
text685,",",thank you,"so much ! , prime minister jakobsdóttir , dear katrin , thank you for invitation to participate in the summit",685,2023-05-16,2
text685,", thank you so much ! , prime minister jakobsdóttir , dear katrin ,",thank you,for invitation to participate in the summit of our council of europe and for your sincere desire to help ukraine,685,2023-05-16,2
text685,"all missiles were shot down , including ballistic ones . one hundred percent ! this is a historical result .",thank you,"all ! , russia is trying very hard to improve its ability to kill . we are trying very hard",685,2023-05-16,2
text685,"it comes to protecting our way of life . let these be forever the rules of our continent ! ,",thank you,"for support ! , cлава україні ! , glory to all europe !",685,2023-05-16,2
text686,"the estonian people and the entire estonian political class for such clear support for our common euro-atlantic security . ,",thank you,"to everyone who helps us protect our people , our ukraine and life in general ! , glory to all",686,2023-05-17,1
text686,fighting in the east of our country and is making extraordinary efforts to prevent the enemy from advancing . i,thank you,", warriors ! , glory to ukraine !",686,2023-05-17,1
text688,", taking care of each other and the state , and let us not stop until we win . ,",thank you,"to everyone who helps ! , glory to all who fight for ukraine ! , eternal memory to all victims",688,2023-05-18,2
text690,"economy , our common policy is the unification of the potentials of ukraine and the entire european union . i",thank you,", charles , for your sincere , unwavering and effective support . , i met with french president macron .",690,2023-05-20,1
text691,", mr . kishida , mr . prime minister ,",thank you,"for the invitation to attend the summit . , dear colleagues ! , during this war , ukraine has already",691,2023-05-21,1
text691,"can create . we decide – not our enemy – what the sky security will be like . , i",thank you,", dear leaders , who helped ukraine with air defense ! together we’ve saved thousands and thousands of lives from",691,2023-05-21,1
text691,"i's and cross the t's on security guarantees before vilnius , the summit that the euro-atlantic waits for . ,",thank you,", president biden , for giving meaning to the global brand of security for democracy ! thank you for leadership",691,2023-05-21,1
text691,". , thank you , president biden , for giving meaning to the global brand of security for democracy !",thank you,"for leadership , weapons , and decision to train our pilots . i believe that the wings of our common",691,2023-05-21,1
text691,"both parties in the congress , your team , mr . president , and all freedom-loving american hearts . ,",thank you,", olaf , mr . chancellor , for your strong will which changes history in favor of democracy , and",691,2023-05-21,1
text691,"free europe . i thank your government , i thank the bundestag and all the people of germany . ,",thank you,", rishi , dear prime minister , for your energy that gives us more visionary and far-reaching capabilities . i",691,2023-05-21,1
text691,"russia's aggression . i thank your fellow ministers , the british parliament and all the british people . , ,",thank you,", emmanuel , mr . president , for protecting the values of the republic and for the fact that french",691,2023-05-21,1
text691,"manifestation of respect for the freedom of nations , for equality in international relations and for fraternity among people .",thank you,", france ! , thank you , giorgia meloni , for the strength of her character that gives us all",691,2023-05-21,1
text691,"of nations , for equality in international relations and for fraternity among people . thank you , france ! ,",thank you,", giorgia meloni , for the strength of her character that gives us all strength . i thank the italian",691,2023-05-21,1
text691,"i thank the italian government , the parliament and all italians who support the protection of our people . ,",thank you,", justin , dear prime minister , for your ability to be the first in many issues . it is",691,2023-05-21,1
text691,". i thank the entire political class and all the people of canada who value peace so much . ,",thank you,", charles , thank you , ursula , for making the european institutions more than institutions . they said once",691,2023-05-21,1
text691,"political class and all the people of canada who value peace so much . , thank you , charles ,",thank you,", ursula , for making the european institutions more than institutions . they said once that european union is a",691,2023-05-21,1
text691,"our community is based not on bureaucracy , but on common values which give us a strong course ! ,",thank you,", fumio , dear prime minister , for the obvious leadership of japan in asia in protecting international law ,",691,2023-05-21,1
text691,", fumio , dear prime minister , for the obvious leadership of japan in asia in protecting international law ,",thank you,"for the comprehensive support from your state and your people . , dear colleagues ! , we’re united by one",691,2023-05-21,1
text691,always act practically protecting our values . and the ukrainian peace formula is an obvious expression of rationality . i,thank you,"for supporting our formula . , the day before , i was at the summit of the league of arab",691,2023-05-21,1
text691,"and the details of the organization of the peace summit – as a part of our meetings today . ,",thank you,.,691,2023-05-21,1
text692,"the colonizers , you would unite the whole world , you would fight – as we are fighting . ,",thank you,!,692,2023-05-21,2
text693,",",thank you,"very much for your words of support . we really appreciate it . thank you very much . , dear",693,2023-05-21,3
text693,", thank you very much for your words of support . we really appreciate it .",thank you,"very much . , dear participants ! , dear japanese people ! , everyone in the world who values peace",693,2023-05-21,3
text693,to what i have just seen here - it is an honor to be in this museum of peace .,thank you,very much for giving me this opportunity . what your people have seen in their history : instead of the,693,2023-05-21,3
text693,"the world must care about life . , everyone in the world must take peace as their duty . ,",thank you,", hiroshima , for every blue and yellow flag on the streets these days . when there is a ukrainian",693,2023-05-21,3
text693,", it is evidence that there is faith in freedom , faith in life , faith in our people .",thank you,"! , thank you , japan , mr . prime minister fumio kishida , all the people of japan ,",693,2023-05-21,3
text693,"that there is faith in freedom , faith in life , faith in our people . thank you ! ,",thank you,", japan , mr . prime minister fumio kishida , all the people of japan , for your comprehensive support",693,2023-05-21,3
text694,of the republic of korea – there is potential for strong relations . meeting with canadian prime minister trudeau –,thank you,", justin . i also spoke with the leaders of vietnam and australia . we spoke separately and in detail",694,2023-05-21,4
text695,"25 out of 25 . an excellent result . and each such downing means saved lives , saved infrastructure .",thank you,"! , they also managed to shoot down some of the terrorists ' missiles , but unfortunately not all of",695,2023-05-22,1
text695,", the 93rd separate mechanized brigade "" kholodny yar "" , the 214th separate special forces battalion . . .",thank you,", warriors ! this is the bakhmut direction , this is the extraordinary strength of our people . , glory",695,2023-05-22,1
text695,"our cities from terrorist attacks ! , glory to all those who make our victory closer every day ! ,",thank you,"to everyone in the world who supports us ! thank you ! , glory to ukraine !",695,2023-05-22,1
text695,"who make our victory closer every day ! , thank you to everyone in the world who supports us !",thank you,"! , glory to ukraine !",695,2023-05-22,1
text696,". these are very powerful units , and i am grateful to each of you , warriors ! , and",thank you,"for the chevrons , it's really a great honor ! , today , exactly on the frontline , it was",696,2023-05-23,1
text696,often deserves gratitude for its strength and efficiency . and it is fair to mention them now as well .,thank you,"and congratulations on your day ! , warriors from the 137th separate marine battalion – i thank you today personally",696,2023-05-23,1
text696,"well . thank you and congratulations on your day ! , warriors from the 137th separate marine battalion – i",thank you,today personally - every soldier – for the very good results you are achieving on the frontline . well done,696,2023-05-23,1
text696,". . . , the 55th separate artillery brigade "" zaporizhzhia sich "" is always good , always effective .",thank you,", warriors ! , the 59th separate mechanized infantry brigade named after yakiv handziuk is , as always , the",696,2023-05-23,1
text696,"! , the 59th separate mechanized infantry brigade named after yakiv handziuk is , as always , the strongest !",thank you,"! , the 74th separate reconnaissance battalion - thank you , warriors ! , the 5th separate slobozhanska brigade of",696,2023-05-23,1
text696,"yakiv handziuk is , as always , the strongest ! thank you ! , the 74th separate reconnaissance battalion -",thank you,", warriors ! , the 5th separate slobozhanska brigade of our national guard , which is fighting in the luhansk",696,2023-05-23,1
text696,"defense forces , defending its positions and destroying the russian occupiers in the way that is necessary . . .",thank you,", our warriors ! , i thank everyone who gives ukraine strength ! the strength of our state now ,",696,2023-05-23,1
text697,"pushed deeper and deeper into the dark side of history . , glory to all who defend life ! ,",thank you,"to everyone in the world who helps strengthen our air defense , our aviation and save our people from russian",697,2023-05-24,1
text698,"of the committee of the regions ! , dear europeans ! , first of all , i would like to",thank you,"for the fact that in this battle for the free future of ukraine and of our whole europe , we",698,2023-05-25,1
text698,"only people , but support the idea of europe - our common home , for all europeans . and i",thank you,"for that ! , when both the eu committee of the regions and your cities and communities directly cooperate with",698,2023-05-25,1
text698,"cities and communities , it means cooperation that strengthens not only both sides , but also our europe itself .",thank you,"for this ! , when we implemented the decentralization reform in our country , we focused on the best european",698,2023-05-25,1
text698,"give us an obvious result , which is the full-fledged accession of ukraine to the european union . and i",thank you,"for supporting our country and our people on this path of integration ! , and i am also sure of",698,2023-05-25,1
text698,"the central government and at the level of each community , which appreciates that we are free europeans . ,",thank you,"for your support ! , thank you , mr . president cordeiro , for the committee's attention to ukraine !",698,2023-05-25,1
text698,"of each community , which appreciates that we are free europeans . , thank you for your support ! ,",thank you,", mr . president cordeiro , for the committee's attention to ukraine ! , glory to ukraine !",698,2023-05-25,1
text699,of defense support – the 16th one . the total amount of this package is over 100 million euros .,thank you,"for this ! , today , the council of the european union also made an important decision for ukraine :",699,2023-05-25,2
text699,"the title of hero of ukraine and has downed not only enemy aircraft , but also a cruise missile .",thank you,", guys ! well done ! , donetsk direction . . . the 128th separate mountain assault brigade , the",699,2023-05-25,2
text699,"assault brigade , the 18th and 137th separate marine battalions and the 74th separate reconnaissance battalion particularly distinguished themselves .",thank you,"to each and every warrior ! , glory to all who are fighting for ukraine ! thank you to everyone",699,2023-05-25,2
text699,"themselves . thank you to each and every warrior ! , glory to all who are fighting for ukraine !",thank you,"to everyone in the world who helps us ! , by the way , i had the opportunity to address",699,2023-05-25,2
text700,",",thank you,", mrs . applebaum , for such a generous and yet brief introduction . , mr . president daniels ,",700,2023-05-25,3
text700,"of our children and grandchildren – depend on each of our todays . on each of our todays ! ,",thank you,", johns hopkins , for your attention ! thank you , america , for your support ! , слава україні",700,2023-05-25,3
text700,"our todays . on each of our todays ! , thank you , johns hopkins , for your attention !",thank you,", america , for your support ! , слава україні !",700,2023-05-25,3
text701,"u.s . senators . we discussed the situation in our defense today , our needs in the near future .",thank you,"for understanding ukraine ! , we are preparing several international appeals to increase support for our state and our struggle",701,2023-05-26,1
text702,"sky . , i want to thank canada for its willingness to strengthen its leadership in supporting ukraine . ,",thank you,", iceland , for helping our defense and our people . , we will also make next week strong from",702,2023-05-27,1
text702,"played a distinguished role during the week . , bakhmut direction . . . 80th separate air assault brigade –",thank you,", warriors , for your active actions ! it is exactly what is needed . glorious 93rd separate mechanized brigade",702,2023-05-27,1
text702,for your active actions ! it is exactly what is needed . glorious 93rd separate mechanized brigade kholodny yar –,thank you,"for your resistance and courage ! well done ! , lyman direction . . . 81st separate airmobile brigade –",702,2023-05-27,1
text702,"for your resistance and courage ! well done ! , lyman direction . . . 81st separate airmobile brigade –",thank you,", guys , for your efficiency in destroying the enemy ! , tavria task force . . . 35th and",702,2023-05-27,1
text702,"55th separate artillery brigade , 59th separate motorized brigade , and paratroopers of our 79th air assault brigade – i",thank you,"all ! as always – strong , as always – effective ! , glory to all who defend our state",702,2023-05-27,1
text703,"aviation of the air force , air defense of the ground forces and our mobile fire groups . . .",thank you,", warriors ! , during this terrorist attack , the most powerful strike was aimed against the kyiv region .",703,2023-05-28,1
text703,"warriors , all branches of the armed forces and all kinds of troops , every brigade , every unit .",thank you,"! to all those who are in combat , to all those who are on combat missions , to all",703,2023-05-28,1
text703,"who wants freedom to win as much as we do . , all our power engineers and transport workers .",thank you,! ukrzaliznytsia . defense industry . all our volunteers . united24 and our ambassadors . thank you ! our law,703,2023-05-28,1
text703,transport workers . thank you ! ukrzaliznytsia . defense industry . all our volunteers . united24 and our ambassadors .,thank you,! our law enforcement officers . local authorities . employees of public utilities . our education system . our cultural,703,2023-05-28,1
text705,"billion 700 million . this is very significant . , such decisions make the defeat of russian terror faster .",thank you,"for this ! , today i spoke with prime minister of cambodia hun sen . i thanked him for his",705,2023-05-29,2
text705,"of fundamental norms of international law are what we did , do and will continue to do together . ,",thank you,"to everyone in the world who helps ! glory to all our warriors ! , thanks again to the air",705,2023-05-29,2
text707,"where it is safe . where it is free . and peaceful . hence , where ukraine is . ,",thank you,"very much ! , glory to ukraine !",707,2023-05-31,1
text708,"who are at combat posts , on combat missions . i thank everyone who works for our country ! ,",thank you,", odesa , for this day ! , glory to ukraine !",708,2023-05-31,2
text709,"joint principles . these are facts , obvious facts . openness and honesty . now we need decisions . ,",thank you,"very much for the invitation , maia ! thank you very much for hosting us ! thank you for your",709,2023-06-01,1
text709,"openness and honesty . now we need decisions . , thank you very much for the invitation , maia !",thank you,"very much for hosting us ! thank you for your attention ! , long live europe ! , salut moldova",709,2023-06-01,1
text709,". , thank you very much for the invitation , maia ! thank you very much for hosting us !",thank you,"for your attention ! , long live europe ! , salut moldova ! , слава україні !",709,2023-06-01,1
text710,the decision on ammunition for ukraine – for supporting the allocation of additional 500 million euros for this purpose .,thank you,"! , thank you to all our warriors ! thank you to everyone who trains our warriors ! who helps",710,2023-06-01,2
text710,"for ukraine – for supporting the allocation of additional 500 million euros for this purpose . thank you ! ,",thank you,to all our warriors ! thank you to everyone who trains our warriors ! who helps us with weapons !,710,2023-06-01,2
text710,"of additional 500 million euros for this purpose . thank you ! , thank you to all our warriors !",thank you,to everyone who trains our warriors ! who helps us with weapons ! who provides treatment for our heroes after,710,2023-06-01,2
text710,all our employees of the state emergency service and other services who are eliminating the consequences of russian strikes !,thank you,"to all the volunteers who help our warriors , our people , our country ! , i thank everyone with",710,2023-06-01,2
text711,", who are is extremely resistant in defending the svatove direction and successfully repelling enemy attacks while moving forward .",thank you,", warriors ! , avdiyivka direction . . . 110th separate mechanized brigade – thank you , soldiers , for",711,2023-06-02,1
text711,"while moving forward . thank you , warriors ! , avdiyivka direction . . . 110th separate mechanized brigade –",thank you,", soldiers , for your bravery and your ability to be strong in destroying the invaders . well done !",711,2023-06-02,1
text711,"all our defense and security forces . lviv , donetsk , zhytomyr border guard units fighting at the front .",thank you,"! and i also thank the soldiers of the chernihiv border detachment , who are actively opposing the shahed drones",711,2023-06-02,1
text711,"detachment , who are actively opposing the shahed drones . the speed and accuracy of our soldiers are critical .",thank you,", warriors , for your speed and for your accuracy ! , today , i signed the decrees on honoring",711,2023-06-02,1
text712,"treatment , recovering . and ready to return to the front again . it is an extraordinary human power !",thank you,", yaroslav ! , senior sergeant yevhen kepsha , commander of the squad of the anti-tank missile systems platoon .",712,2023-06-03,1
text712,tough fights . continuous enemy assaults . and this is the result ukraine needs in defense of our positions .,thank you,", guys ! , i have already thanked our soldiers from the 55th zaporizhzhia sich artillery brigade many times .",712,2023-06-03,1
text712,captain mykola nosach . avdiyivka direction . they fight off russian assaults very skillfully . exactly what is needed .,thank you,", mykola ! it's great to see reports of your accuracy . , soldiers of our 128th separate mountain assault",712,2023-06-03,1
text712,"junior sergeant oleksandr kryshtapiuk , senior gunner senior soldier yaroslav niul . . . artillery calculations . always effective .",thank you,", warriors ! , our glorious 35th marine infantry brigade named after rear-admiral mykhailo ostrogradsky . . . the guys",712,2023-06-03,1
text712,knows how to shoot down russian missiles extremely well – and with the help of just an igla manpads .,thank you,"for this accuracy ! , we usually thank the warriors who defend our cities from russian terror with the help",712,2023-06-03,1
text712,"coordination of actions , excellent combat skills . and there is a result – down the invaders ' missiles .",thank you,"! , thank you to everyone who is fighting for ukraine ! thank you to everyone who is on combat",712,2023-06-03,1
text712,"excellent combat skills . and there is a result – down the invaders ' missiles . thank you ! ,",thank you,to everyone who is fighting for ukraine ! thank you to everyone who is on combat posts and on combat,712,2023-06-03,1
text712,"down the invaders ' missiles . thank you ! , thank you to everyone who is fighting for ukraine !",thank you,to everyone who is on combat posts and on combat missions ! thank you to everyone who constantly trains our,712,2023-06-03,1
text712,who is fighting for ukraine ! thank you to everyone who is on combat posts and on combat missions !,thank you,"to everyone who constantly trains our soldiers and everyone who provides treatment to our heroes after their injuries ! ,",712,2023-06-03,1
text713,"missiles and weapons do not contain products of the free world . the necessary steps will be taken . ,",thank you,"to everyone who helps us fight the evil of aggression ! , glory to all our warriors ! and thank",713,2023-06-04,1
text713,"you to everyone who helps us fight the evil of aggression ! , glory to all our warriors ! and",thank you,"for this day on the frontline . , glory to ukraine !",713,2023-06-04,1
text714,"see it . they feel it thanks to your strikes , soldiers , and in particular in donetsk region .",thank you,"for that ! , today , i would like to particularly celebrate several combat units of ours . these are",714,2023-06-05,1
text714,", decisively and efficiently defend our positions , destroying the occupiers and , most importantly , moving forward . ,",thank you,", warriors ! thank you all ! , second , we continue our work on sanctions against russia . ,",714,2023-06-05,1
text714,"our positions , destroying the occupiers and , most importantly , moving forward . , thank you , warriors !",thank you,"all ! , second , we continue our work on sanctions against russia . , although the global trend is",714,2023-06-05,1
text714,"for the nato summit in vilnius . the summit must be meaningful . then it will become historic . ,",thank you,to everyone who helps ukraine ! thank you to everyone who is bringing the defeat of russian terror closer !,714,2023-06-05,1
text714,"summit must be meaningful . then it will become historic . , thank you to everyone who helps ukraine !",thank you,"to everyone who is bringing the defeat of russian terror closer ! , glory to our warriors ! , glory",714,2023-06-05,1
text715,",",thank you,"very much , dear colleagues ! , first of all , i would like to thank you , dear zuzana",715,2023-06-06,1
text715,", thank you very much , dear colleagues ! , first of all , i would like to",thank you,", dear zuzana , klaus , andrzej , for the invitation . , jens , mr . secretary general !",715,2023-06-06,1
text715,"ensure that with every step we take , every choice we make , and every summit we organize . ,",thank you,"again , zuzana ! thank you all , colleagues , for the invitation . thank you for your attention !",715,2023-06-06,1
text715,"take , every choice we make , and every summit we organize . , thank you again , zuzana !",thank you,"all , colleagues , for the invitation . thank you for your attention ! thank you for your support !",715,2023-06-06,1
text715,"we organize . , thank you again , zuzana ! thank you all , colleagues , for the invitation .",thank you,"for your attention ! thank you for your support ! , glory to ukraine !",715,2023-06-06,1
text715,"again , zuzana ! thank you all , colleagues , for the invitation . thank you for your attention !",thank you,"for your support ! , glory to ukraine !",715,2023-06-06,1
text716,". . well done , warriors ! the 3rd separate assault brigade and the 57th separate motorized infantry brigade -",thank you,"! thank you for moving forward ! , glory to ukraine !",716,2023-06-06,2
text716,"done , warriors ! the 3rd separate assault brigade and the 57th separate motorized infantry brigade - thank you !",thank you,"for moving forward ! , glory to ukraine !",716,2023-06-06,2
text717,"russian evil . all other terrorists in the world must see that terror is punished by the world . ,",thank you,"to everyone who helps us to protect life ! , слава україні !",717,2023-06-07,1
text719,"our community , which i mentioned , our platform , our specialists . we are in constant touch . ,",thank you,"for your attention ! , glory to ukraine !",719,2023-06-08,1
text720,"our native kakhovka - we see every detail . but it's not time to talk about it today . ,",thank you,"to our people ! , glory to ukraine !",720,2023-06-09,1
text721,"other air defense systems , strengthening our defenses on the ground , enhancing the strength of all our soldiers .",thank you,", mr . president biden , thank you to both parties of congress and to all americans who want freedom",721,2023-06-09,2
text721,"on the ground , enhancing the strength of all our soldiers . thank you , mr . president biden ,",thank you,to both parties of congress and to all americans who want freedom to win as much as ukrainians do .,721,2023-06-09,2
text721,"as you , our soldiers , are effective . , everyone who is fighting now is a fighting ukraine .",thank you,"for this ! glory to all who fight and work for our country ! , glory to ukraine !",721,2023-06-09,2
text722,"sky . i thank everyone who is taking a stand and who is moving forward . khortytsia , tavria –",thank you,"to each of our heroes ! , every effort to quickly restore peace to our entire state , every city",722,2023-06-10,1
text723,"et continuons de travailler ensemble pour défendre et protéger ces libertés . , i want to close by simply saying",thank you,". , thank you for everything you do for our country , its people , and for the world .",723,2023-06-11,1
text723,"ensemble pour défendre et protéger ces libertés . , i want to close by simply saying thank you . ,",thank you,"for everything you do for our country , its people , and for the world . , and you know",723,2023-06-11,1
text723,"a thing or two about fighting for democracy . , volodymyr ! , president of ukraine volodymyr zelenskyy : ,",thank you,"so much , justin . , i greet you all from ukraine . thank you for standing with us ,",723,2023-06-11,1
text723,"ukraine volodymyr zelenskyy : , thank you so much , justin . , i greet you all from ukraine .",thank you,"for standing with us , with ukraine . , this is often the case – and especially often with journalists",723,2023-06-11,1
text723,"claims not just one country but values – our values . it claims to destroy them . , and i",thank you,"all for not tricking with the evil . , thank you for telling the truth about russian war crimes !",723,2023-06-11,1
text723,"it claims to destroy them . , and i thank you all for not tricking with the evil . ,",thank you,for telling the truth about russian war crimes ! thank you for using your power – probably the highest power,723,2023-06-11,1
text723,"all for not tricking with the evil . , thank you for telling the truth about russian war crimes !",thank you,for using your power – probably the highest power in the modern world – the power to decide what holds,723,2023-06-11,1
text723,highest power in the modern world – the power to decide what holds people’s attention and what people know .,thank you,"for using your power to give guidance for people and humanity . , thank you canada and you , justin",723,2023-06-11,1
text723,"and what people know . thank you for using your power to give guidance for people and humanity . ,",thank you,"canada and you , justin , my friend , the friend of ukraine , mister prime minister ! thank you",723,2023-06-11,1
text723,"thank you canada and you , justin , my friend , the friend of ukraine , mister prime minister !",thank you,"! , слава україні ! , justin trudeau : героям слава ! , volodymyr zelenskyy : thank you !",723,2023-06-11,1
text723,"minister ! thank you ! , слава україні ! , justin trudeau : героям слава ! , volodymyr zelenskyy :",thank you,!,723,2023-06-11,1
text724,". i am grateful to our team involved in the exchanges : budanov , yermak , malyuk , lubinets .",thank you,"for this result . well done , guys ! we have to get every ukrainian man and woman out of",724,2023-06-11,2
text724,"the occupied territories . it is extremely difficult and dangerous , and it is a special kind of heroism .",thank you,"for every life saved ! , russian terrorists continue to shell evacuation routes , evacuation points , boats that take",724,2023-06-11,2
text724,"now in combat , all those who are in positions , all those who are helping . . . i",thank you,"! thank you for every step , for every battle , for every destroyed occupier ! , glory to our",724,2023-06-11,2
text724,", all those who are in positions , all those who are helping . . . i thank you !",thank you,"for every step , for every battle , for every destroyed occupier ! , glory to our heroes ! glory",724,2023-06-11,2
text725,"of the front where we need reinforcement , and on the actions that can break more russian positions . ,",thank you,to our guys for every ukrainian flag that is now returning to its rightful place in the villages of the,725,2023-06-12,1
text725,every ukrainian flag that is now returning to its rightful place in the villages of the newly de-occupied territory !,thank you,"also for the significant replenishment of our exchange fund ! , there was a report from the commander-in-chief on the",725,2023-06-12,1
text725,"other option for ukraine and ukrainians but victory . , glory to all who are fighting for ukraine ! ,",thank you,"to each and every one who is now in combat , at combat posts and on combat missions ! we",725,2023-06-12,1
text726,"in the rescue operation : rescuers , doctors , police , volunteers , local authorities , and ordinary citizens .",thank you,"for every life saved ! thank you for every person you helped today . , this deliberate russian strike on",726,2023-06-13,1
text726,"doctors , police , volunteers , local authorities , and ordinary citizens . thank you for every life saved !",thank you,"for every person you helped today . , this deliberate russian strike on an ordinary city only proves a simple",726,2023-06-13,1
text726,separate airborne assault brigade . . . there is advancement in different areas . i am grateful to you !,thank you,"for your extraordinary bravery ! , the units of the tavria operational and strategic group of troops - despite extremely",726,2023-06-13,1
text726,"- despite extremely fierce fighting , despite the occupiers ' air and artillery superiority , they are moving forward !",thank you,", warriors ! thank you for every step and for every meter of ukrainian land that is being liberated from",726,2023-06-13,1
text726,", despite the occupiers ' air and artillery superiority , they are moving forward ! thank you , warriors !",thank you,for every step and for every meter of ukrainian land that is being liberated from russian evil . marines of,726,2023-06-13,1
text726,", paratroopers of our great "" seventy-ninth "" , artillerymen of the 55th separate brigade "" zaporizhzhia sich "" .",thank you,"to all of you ! thank you for your strength ! , and i thank everyone in our society who",726,2023-06-13,1
text726,""" , artillerymen of the 55th separate brigade "" zaporizhzhia sich "" . thank you to all of you !",thank you,"for your strength ! , and i thank everyone in our society who understands that the liberation of our land",726,2023-06-13,1
text726,"united states for another timely package of defense support . artillery , armored vehicles , ammunition for our himars .",thank you,", america ! , glory to ukraine !",726,2023-06-13,1
text727,"on the offensive and on the defensive , who are storming the occupiers ' positions and repelling their attacks .",thank you,"all , warriors , for your bravery , for your resilience and for every meter of progress ! , glory",727,2023-06-14,1
text728,",",thank you,"very much , mr . candinas , mr . speaker , for your kind words about ukraine and our defense",728,2023-06-15,1
text728,"states , and even continents . nothing but unity can stop it . in particular , our unity ! ,",thank you,", switzerland ! , thank you for your attention ! , glory to ukraine !",728,2023-06-15,1
text728,"nothing but unity can stop it . in particular , our unity ! , thank you , switzerland ! ,",thank you,"for your attention ! , glory to ukraine !",728,2023-06-15,1
text729,128th separate mountain assault brigade of zakarpattia and the 128th separate brigade of the territorial defense forces . . .,thank you,"all , guys , for your efficiency ! for your strength , courage and for returning ukrainian land to ukraine",729,2023-06-15,2
text731,", and rounds for himars , anti-tank weapons , armored vehicles , other tools for the defense of freedom .",thank you,"! , the netherlands – thanks for the new defense package that will strengthen our air shield . , the",731,2023-06-17,1
text731,"united kingdom to buy anti-aircraft missiles . this is what will save thousands of our people . , germany –",thank you,"for the equipment delivered this week , for the unchanged strength in protecting life from russian missile terror . thank",731,2023-06-17,1
text731,"you for the equipment delivered this week , for the unchanged strength in protecting life from russian missile terror .",thank you,"for your willingness to provide us with missiles for the patriot systems ! , italy – thank you for implementing",731,2023-06-17,1
text731,"terror . thank you for your willingness to provide us with missiles for the patriot systems ! , italy –",thank you,"for implementing our defense agreements ! , thank you , denmark , for your willingness to work quickly so that",731,2023-06-17,1
text731,"us with missiles for the patriot systems ! , italy – thank you for implementing our defense agreements ! ,",thank you,", denmark , for your willingness to work quickly so that our coalition of modern fighters can really bring the",731,2023-06-17,1
text731,coalition of modern fighters can really bring the end of this war closer to our victory . joint victory !,thank you,"again ! , denmark and norway – i want to thank you separately for your joint work to strengthen our",731,2023-06-17,1
text731,"closer to our victory . joint victory ! thank you again ! , denmark and norway – i want to",thank you,separately for your joint work to strengthen our artillery . russia has brought such a war to europe when it,731,2023-06-17,1
